O*NET-SOC Code,Title,Description,AB_Arm-Hand Steadiness,AB_Auditory Attention,AB_Category Flexibility,AB_Control Precision,AB_Deductive Reasoning,AB_Depth Perception,AB_Dynamic Flexibility,AB_Dynamic Strength,AB_Explosive Strength,AB_Extent Flexibility,AB_Far Vision,AB_Finger Dexterity,AB_Flexibility of Closure,AB_Fluency of Ideas,AB_Glare Sensitivity,AB_Gross Body Coordination,AB_Gross Body Equilibrium,AB_Hearing Sensitivity,AB_Inductive Reasoning,AB_Information Ordering,AB_Manual Dexterity,AB_Mathematical Reasoning,AB_Memorization,AB_Multilimb Coordination,AB_Near Vision,AB_Night Vision,AB_Number Facility,AB_Oral Comprehension,AB_Oral Expression,AB_Originality,AB_Perceptual Speed,AB_Peripheral Vision,AB_Problem Sensitivity,AB_Rate Control,AB_Reaction Time,AB_Response Orientation,AB_Selective Attention,AB_Sound Localization,AB_Spatial Orientation,AB_Speech Clarity,AB_Speech Recognition,AB_Speed of Closure,AB_Speed of Limb Movement,AB_Stamina,AB_Static Strength,AB_Time Sharing,AB_Trunk Strength,AB_Visual Color Discrimination,AB_Visualization,AB_Wrist-Finger Speed,AB_Written Comprehension,AB_Written Expression,WS_Achievement Orientation,WS_Adaptability,WS_Attention to Detail,WS_Cautiousness,WS_Cooperation,WS_Dependability,WS_Empathy,WS_Humility,WS_Initiative,WS_Innovation,WS_Integrity,WS_Intellectual Curiosity,WS_Leadership Orientation,WS_Optimism,WS_Perseverance,WS_Self-Confidence,WS_Self-Control,WS_Sincerity,WS_Social Orientation,WS_Stress Tolerance,WS_Tolerance for Ambiguity,IT_Artistic,IT_Conventional,IT_Enterprising,IT_Investigative,IT_Realistic,IT_Social,Job Zone
47-5012.00,"Rotary Drill Operators, Oil and Gas","Set up or operate a variety of drills to remove underground oil and gas, or remove core samples for testing during oil and gas exploration.",0.53798768,0.834224599,0.385802469,0.643129771,0.394285714,0.625,0.123333333,0.353773585,0.171270718,0.555555556,0.471111111,0.580168776,0.582474227,0.441037736,0.452196382,0.439453125,0.471111111,0.487012987,0.322164948,0.599358974,0.616016427,0.288256228,0.554896142,0.80620155,0.324742268,0.5,0.365234375,0.451030928,0.434666667,0.43412527,0.655,0.309392265,0.386597938,0.621212121,0.595238095,0.477099237,0.694444444,0.390243902,0.36,0.234666667,0.26035503,0.394673123,0.40652819,0.412735849,0.666666667,0.476,0.618823529,0.460043197,0.618823529,0.285714286,0.354005168,0.446666667,0.468634686,0.545751634,0.64159292,0.868073879,0.509433962,0.785365854,0.088495575,0.376237624,0.462365591,0.194936709,0.568421053,0.288571429,0.708661417,0.231511254,0.632142857,0.487455197,0.517350158,0.184713376,0.335195531,0.70877193,0.495548961,0,0.402597403,0.2,0.34,1,0.026666667,2
47-5013.00,"Service Unit Operators, Oil and Gas","Operate equipment to increase oil flow from producing wells or to remove stuck pipe, casing, tools, or other obstructions from drilling wells. Includes fishing-tool technicians.",0.53798768,0.767379679,0.345679012,0.667938931,0.357142857,0.75,0.123333333,0.410377358,0.171270718,0.582222222,0.497777778,0.578059072,0.582474227,0.323113208,0.483204134,0.462890625,0.555555556,0.567099567,0.288659794,0.358974359,0.562628337,0.355871886,0.442136499,0.837209302,0.291237113,0.462857143,0.4375,0.386597938,0.432,0.38012959,0.75,0.414364641,0.386597938,0.567099567,0.621212121,0.522900763,0.388888889,0.696864111,0.386666667,0.365333333,0.331360947,0.484261501,0.554896142,0.5,0.582222222,0.452,0.588235294,0.539956803,0.647058824,0.571428571,0.322997416,0.391111111,0.36900369,0.555555556,0.60619469,0.860158311,0.34591195,0.741463415,0.064896755,0.336633663,0.415770609,0.164556962,0.396491228,0.288571429,0.296587927,0.15755627,0.560714286,0.487455197,0.485804416,0.152866242,0.189944134,0.670175439,0.658753709,0,0.456400742,0.136666667,0.263333333,1,0.033333333,2
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining","Operate or tend machinery at surface mining site, equipped with scoops, shovels, or buckets to excavate and load loose materials.",0.562628337,1,0.308641975,0.690839695,0.285714286,0.875,0.123333333,0.558962264,0.171270718,0.555555556,0.637777778,0.578059072,0.613402062,0.29245283,0.645994832,0.390625,0.333333333,0.567099567,0.226804124,0.320512821,0.562628337,0.266903915,0.40652819,0.966408269,0.291237113,0.534285714,0.31640625,0.417525773,0.432,0.323974082,0.655,0.756906077,0.288659794,0.729437229,0.80952381,0.690839695,0.388888889,0.871080139,0.582222222,0.333333333,0.295857988,0.484261501,0.777448071,0.441037736,0.748888889,0.476,0.588235294,0.514038877,0.705882353,0.714285714,0.322997416,0.251111111,0.221402214,0.241830065,0.367256637,0.820580475,0.172955975,0.726829268,0.053097345,0.282178218,0.193548387,0.126582278,0.245614035,0.134285714,0.144356955,0.128617363,0.292857143,0.35483871,0.305993691,0.095541401,0.120111732,0.410526316,0.21958457,0,0.359925788,0,0.233333333,1,0,2
47-5023.00,"Earth Drillers, Except Oil and Gas","Operate a variety of drills such as rotary, churn, and pneumatic to tap subsurface water and salt deposits, to remove core samples during mineral exploration or soil testing, and to facilitate the use of explosives in mining or construction. Includes horizontal and earth boring machine operators.",0.562628337,0.700534759,0.382716049,0.690839695,0.32,0.81,0.123333333,0.235849057,0.309392265,0.444444444,0.497777778,0.552742616,0.613402062,0.29245283,0.418604651,0.1953125,0.333333333,0.541125541,0.288659794,0.397435897,0.616016427,0.243772242,0.442136499,0.904392765,0.291237113,0.462857143,0.33984375,0.386597938,0.266666667,0.323974082,0.78,0.414364641,0.417525773,0.593073593,0.757575758,0.477099237,0.347222222,0.522648084,0.444444444,0.301333333,0.26035503,0.394673123,0.296735905,0.29245283,0.444444444,0.452,0.498823529,0.431965443,0.647058824,0.428571429,0.322997416,0.391111111,0.298892989,0.395424837,0.579646018,0.799472296,0.216981132,0.687804878,0.067846608,0.311881188,0.29390681,0.235443038,0.424561404,0.271428571,0.183727034,0.205787781,0.535714286,0.440860215,0.447949527,0.098726115,0.120111732,0.480701754,0.430267062,0.023333333,0.382189239,0.116666667,0.441666667,1,0.036666667,2
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters","Place and detonate explosives to demolish structures or to loosen, remove, or displace earth, rock, or other materials. May perform specialized handling, storage, and accounting procedures.",0.640657084,0.700534759,0.462962963,0.643129771,0.5,0.6875,0.123333333,0.441037736,0.171270718,0.637777778,0.582222222,0.658227848,0.711340206,0.5,0.516795866,0.390625,0.471111111,0.541125541,0.451030928,0.679487179,0.770020534,0.332740214,0.40652819,0.80620155,0.518041237,0.32,0.390625,0.484536082,0.4,0.514038877,0.8125,0.309392265,0.484536082,0.512987013,0.783549784,0.477099237,0.520833333,0.522648084,0.333333333,0.301333333,0.26035503,0.455205811,0.629080119,0.5,0.555555556,0.476,0.588235294,0.676025918,0.677647059,0.428571429,0.418604651,0.362222222,0.354243542,0.395424837,1,1,0.339622642,0.965853659,0.056047198,0.376237624,0.172043011,0.126582278,0.866666667,0.314285714,0.312335958,0.131832797,0.607142857,0.519713262,0.858044164,0.194267516,0.081005587,1,0.127596439,0.041666667,0.478664193,0.138333333,0.461666667,0.983333333,0.05,2
47-5041.00,Continuous Mining Machine Operators,"Operate self-propelled mining machines that rip coal, metal and nonmetal ores, rock, stone, or sand from the mine face and load it onto conveyors, shuttle cars, or trucks in a continuous operation.",0.562628337,0.935828877,0.345679012,0.690839695,0.285714286,0.78,0.123333333,0.5,0.276243094,0.637777778,0.582222222,0.578059072,0.644329897,0.353773585,0.57881137,0.4375,0.36,0.623376623,0.288659794,0.358974359,0.616016427,0.177935943,0.442136499,0.904392765,0.291237113,0.64,0.1953125,0.386597938,0.266666667,0.352051836,0.7175,0.447513812,0.417525773,0.675324675,0.783549784,0.595419847,0.347222222,0.780487805,0.497777778,0.168,0.073964497,0.452784504,0.554896142,0.558962264,0.693333333,0.452,0.647058824,0.514038877,0.588235294,0.391428571,0.19379845,0.222222222,0.276752768,0.369281046,0.60619469,0.868073879,0.229559748,0.829268293,0.073746313,0.311881188,0.229390681,0.06835443,0.512280702,0.154285714,0.144356955,0.112540193,0.607142857,0.340501792,0.558359621,0.092356688,0.069832402,0.670175439,0.213649852,0,0.456400742,0.056666667,0.25,0.995,0.006666667,2
47-5043.00,"Roof Bolters, Mining",Operate machinery to install roof support bolts in underground mine.,0.562628337,0.802139037,0.191358025,0.690839695,0.285714286,0.75,0.246666667,0.70754717,0.342541436,0.804444444,0.497777778,0.578059072,0.484536082,0.29245283,0.612403101,0.462890625,0.582222222,0.541125541,0.226804124,0.439102564,0.691991786,0.15480427,0.442136499,0.904392765,0.257731959,0.605714286,0.29296875,0.355670103,0.266666667,0.323974082,0.53,0.480662983,0.355670103,0.593073593,0.757575758,0.572519084,0.434027778,0.738675958,0.526666667,0.333333333,0.295857988,0.302663438,0.629080119,0.646226415,0.748888889,0.452,0.734117647,0.38012959,0.588235294,0.677142857,0.126614987,0.251111111,0.228782288,0.035947712,0.654867257,0.839050132,0.003144654,0.829268293,0.076696165,0.28960396,0.17562724,0.060759494,0.442105263,0.108571429,0.118110236,0.122186495,0.560714286,0.322580645,0.545741325,0.076433121,0.061452514,0.684210526,0.252225519,0,0.32096475,0.001666667,0.243333333,1,0,2
47-5044.00,"Loading and Moving Machine Operators, Underground Mining","Operate underground loading or moving machine to load or move coal, ore, or rock using shuttle or mine car or conveyors. Equipment may include power shovels, hoisting engines equipped with cable-drawn scraper or scoop, or machines equipped with gathering arms and conveyor.",0.589322382,0.700534759,0.345679012,0.667938931,0.214285714,0.8425,0.123333333,0.410377358,0.20441989,0.582222222,0.471111111,0.52742616,0.453608247,0.117924528,0.483204134,0.4140625,0.36,0.541125541,0.226804124,0.358974359,0.616016427,0.15480427,0.293768546,0.741602067,0.291237113,0.534285714,0.169921875,0.257731959,0.266666667,0.164146868,0.655,0.552486188,0.257731959,0.593073593,0.757575758,0.522900763,0.347222222,0.432055749,0.444444444,0.333333333,0.26035503,0.331719128,0.516320475,0.558962264,0.555555556,0.452,0.588235294,0.431965443,0.588235294,0.32,0.322997416,0.251111111,0.166051661,0.248366013,0.495575221,0.810026385,0.264150943,0.829268293,0.050147493,0.301980198,0.186379928,0.096202532,0.452631579,0.145714286,0.099737533,0.144694534,0.460714286,0.275985663,0.429022082,0.092356688,0.069832402,0.684210526,0.240356083,0,0.387755102,0,0.191666667,1,0,2
47-5049.00,"Underground Mining Machine Operators, All Other",All underground mining machine operators not listed separately.,0.513347023,0.465240642,0.382716049,0.452290076,0.462857143,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.5,0.613402062,0.5,0.289405685,0.31640625,0.275555556,0.324675325,0.355670103,0.439102564,0.486652977,0.355871886,0.519287834,0.57881137,0.420103093,0.211428571,0.4140625,0.515463918,0.533333333,0.514038877,0.625,0.240331492,0.386597938,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.365333333,0.369822485,0.423728814,0.296735905,0.382075472,0.415555556,0.4,0.381176471,0.406047516,0.56,0.32,0.547803618,0.528888889,0.498154982,0.526143791,0.721238938,0.699208443,0.509433962,0.741463415,0.268436578,0.455445545,0.508960573,0.440506329,0.635087719,0.434285714,0.367454068,0.29903537,0.514285714,0.487455197,0.485804416,0.328025478,0.491620112,0.438596491,0.658753709,0.083333333,0.519480519,0.226666667,0.32,0.64,0.24,
47-5051.00,"Rock Splitters, Quarry","Separate blocks of rough dimension stone from quarry mass using jackhammers, wedges, or chop saws.",0.616016427,0.63368984,0.308641975,0.547709924,0.214285714,0.625,0.123333333,0.676886792,0.171270718,0.72,0.304444444,0.578059072,0.484536082,0.146226415,0.289405685,0.560546875,0.582222222,0.406926407,0.193298969,0.320512821,0.616016427,0.15480427,0.258160237,0.775193798,0.291237113,0.285714286,0.21875,0.257731959,0.234666667,0.272138229,0.53,0.240331492,0.193298969,0.541125541,0.649350649,0.452290076,0.260416667,0.128919861,0.333333333,0.2,0.183431953,0.152542373,0.703264095,0.70754717,0.748888889,0.4,0.734117647,0.48812095,0.56,0.391428571,0.224806202,0.222222222,0.166051661,0.029411765,0.340707965,0.638522427,0.003144654,0.453658537,0.050147493,0.24009901,0.021505376,0.091139241,0.045614035,0.062857143,0.076115486,0.051446945,0.285714286,0.150537634,0.205047319,0.079617834,0.05027933,0.287719298,0.148367953,0.123333333,0.293135436,0.028333333,0.178333333,0.998333333,0.043333333,2
47-5071.00,"Roustabouts, Oil and Gas",Assemble or repair oil field equipment using hand and power tools. Perform other tasks as needed.,0.562628337,0.668449198,0.268518519,0.547709924,0.177142857,0.655,0.08,0.441037736,0.309392265,0.72,0.471111111,0.552742616,0.548969072,0.235849057,0.483204134,0.462890625,0.555555556,0.541125541,0.128865979,0.320512821,0.53798768,0.131672598,0.40652819,0.741602067,0.226804124,0.428571429,0.267578125,0.257731959,0.234666667,0.323974082,0.655,0.480662983,0.226804124,0.458874459,0.541125541,0.452290076,0.347222222,0.606271777,0.386666667,0.168,0.221893491,0.273607748,0.445103858,0.617924528,0.748888889,0.352,0.677647059,0.431965443,0.588235294,0.428571429,0.126614987,0.111111111,0.210332103,0.343137255,0.486725664,0.699208443,0.308176101,0.658536585,0.073746313,0.363861386,0.254480287,0.086075949,0.396491228,0.128571429,0.183727034,0.167202572,0.514285714,0.365591398,0.353312303,0.124203822,0.150837989,0.501754386,0.293768546,0,0.311688312,0,0.131666667,1,0,2
47-5081.00,Helpers--Extraction Workers,"Help extraction craft workers, such as earth drillers, blasters and explosives workers, derrick operators, and mining machine operators, by performing duties requiring less skill. Duties include supplying equipment or cleaning work area.",0.562628337,0.767379679,0.308641975,0.643129771,0.251428571,0.75,0.04,0.617924528,0.20441989,0.72,0.555555556,0.605485232,0.582474227,0.323113208,0.612403101,0.51171875,0.582222222,0.567099567,0.226804124,0.320512821,0.589322382,0.288256228,0.442136499,0.904392765,0.257731959,0.32,0.31640625,0.226804124,0.2,0.352051836,0.5925,0.516574586,0.257731959,0.593073593,0.757575758,0.547709924,0.347222222,0.56445993,0.555555556,0.168,0.221893491,0.331719128,0.664688427,0.617924528,0.777777778,0.426,0.795294118,0.431965443,0.588235294,0.534285714,0.19379845,0.222222222,0.136531365,0.261437908,0.42920354,0.680738786,0.405660377,0.604878049,0.085545723,0.467821782,0.129032258,0.108860759,0.396491228,0.094285714,0.094488189,0.180064309,0.310714286,0.103942652,0.457413249,0.117834395,0.145251397,0.438596491,0.275964392,0,0.385899814,0.096666667,0.19,1,0.131666667,2
47-5099.00,"Extraction Workers, All Other",All extraction workers not listed separately.,0.513347023,0.465240642,0.382716049,0.452290076,0.462857143,0.405,0.123333333,0.353773585,0.171270718,0.444444444,0.471111111,0.5,0.613402062,0.5,0.289405685,0.31640625,0.275555556,0.324675325,0.355670103,0.439102564,0.486652977,0.355871886,0.519287834,0.57881137,0.420103093,0.211428571,0.4140625,0.515463918,0.533333333,0.514038877,0.625,0.240331492,0.386597938,0.324675325,0.404761905,0.309160305,0.347222222,0.303135889,0.248888889,0.365333333,0.369822485,0.423728814,0.296735905,0.382075472,0.415555556,0.4,0.381176471,0.406047516,0.56,0.32,0.547803618,0.528888889,0.498154982,0.526143791,0.721238938,0.699208443,0.509433962,0.741463415,0.268436578,0.455445545,0.508960573,0.440506329,0.635087719,0.434285714,0.367454068,0.29903537,0.514285714,0.487455197,0.485804416,0.328025478,0.491620112,0.438596491,0.658753709,0.083333333,0.519480519,0.226666667,0.32,0.64,0.24,
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers","Directly supervise and coordinate the activities of mechanics, installers, and repairers. May also advise customers on recommended services. Excludes team or work leaders.",0.53798768,0.700534759,0.577160494,0.5,0.537142857,0.625,0.123333333,0.353773585,0.138121547,0.386666667,0.526666667,0.552742616,0.773195876,0.589622642,0.387596899,0.29296875,0.275555556,0.541125541,0.451030928,0.679487179,0.53798768,0.466192171,0.703264095,0.677002584,0.453608247,0.211428571,0.51171875,0.515463918,0.533333333,0.596112311,0.685,0.240331492,0.484536082,0.376623377,0.567099567,0.404580153,0.388888889,0.606271777,0.248888889,0.533333333,0.479289941,0.544794189,0.258160237,0.323113208,0.526666667,0.476,0.529411765,0.514038877,0.764705882,0.462857143,0.612403101,0.64,0.623616236,0.503267974,0.64159292,0.744063325,0.70754717,0.829268293,0.430678466,0.566831683,0.641577061,0.486075949,0.670175439,0.397142857,0.905511811,0.408360129,0.560714286,0.630824373,0.65615142,0.404458599,0.639664804,0.578947368,0.640949555,0.001666667,0.582560297,0.831666667,0.121666667,0.521666667,0.426666667,3
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers","Repair, maintain, or install computers, word processing systems, automated teller machines, and electronic office machines, such as duplicating and fax machines.",0.589322382,0.465240642,0.345679012,0.522900763,0.32,0.405,0.123333333,0.205188679,0.102209945,0.444444444,0.333333333,0.632911392,0.582474227,0.441037736,0.19121447,0.267578125,0.164444444,0.406926407,0.288659794,0.397435897,0.562628337,0.220640569,0.480712166,0.547803618,0.453608247,0.177142857,0.29296875,0.417525773,0.466666667,0.48812095,0.625,0.20441989,0.257731959,0.350649351,0.350649351,0.286259542,0.347222222,0.348432056,0.248888889,0.301333333,0.183431953,0.302663438,0.109792285,0.174528302,0.36,0.426,0.381176471,0.514038877,0.705882353,0.428571429,0.452196382,0.417777778,0.387453875,0.254901961,0.778761062,0.733509235,0.389937107,0.712195122,0.274336283,0.398514851,0.383512545,0.417721519,0.522807018,0.477142857,0.17847769,0.128617363,0.492857143,0.35483871,0.353312303,0.280254777,0.466480447,0.364912281,0.320474777,0,0.721706865,0.131666667,0.275,0.805,0.125,3
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers","Repair, install, or maintain mobile or stationary radio transmitting, broadcasting, and receiving equipment, and two-way radio communications systems used in cellular telecommunications, mobile broadband, ship-to-shore, aircraft-to-ground communications, and radio equipment in service and emergency vehicles. May test and analyze network coverage.",0.589322382,0.465240642,0.345679012,0.522900763,0.357142857,0.5925,0.166666667,0.410377358,0.342541436,0.637777778,0.497777778,0.605485232,0.613402062,0.471698113,0.418604651,0.33984375,0.415555556,0.406926407,0.288659794,0.480769231,0.513347023,0.355871886,0.480712166,0.708010336,0.324742268,0.32,0.390625,0.484536082,0.466666667,0.48812095,0.655,0.309392265,0.386597938,0.350649351,0.458874459,0.381679389,0.347222222,0.348432056,0.386666667,0.333333333,0.295857988,0.394673123,0.296735905,0.5,0.555555556,0.352,0.588235294,0.514038877,0.734117647,0.534285714,0.418604651,0.417777778,0.405904059,0.545751634,0.721238938,0.781002639,0.330188679,0.829268293,0.076696165,0.321782178,0.369175627,0.387341772,0.522807018,0.405714286,0.17847769,0.15755627,0.560714286,0.46953405,0.413249211,0.130573248,0.150837989,0.421052632,0.400593472,0.008333333,0.54174397,0.06,0.413333333,0.955,0.061666667,3
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers","Install, set up, rearrange, or remove switching, distribution, routing, and dialing equipment used in central offices or headends. Service or repair telephone, cable television, Internet, and other communications equipment on customers' property. May install communications equipment or communications wiring in buildings.",0.589322382,0.700534759,0.345679012,0.522900763,0.357142857,0.625,0.123333333,0.558962264,0.138121547,0.748888889,0.555555556,0.632911392,0.644329897,0.5,0.449612403,0.48828125,0.582222222,0.515151515,0.322164948,0.519230769,0.562628337,0.309608541,0.667655786,0.708010336,0.484536082,0.428571429,0.365234375,0.515463918,0.4,0.48812095,0.7175,0.378453039,0.322164948,0.296536797,0.541125541,0.477099237,0.347222222,0.522648084,0.415555556,0.365333333,0.331360947,0.452784504,0.40652819,0.558962264,0.582222222,0.452,0.616470588,0.704103672,0.764705882,0.497142857,0.483204134,0.417777778,0.394833948,0.526143791,0.792035398,0.725593668,0.56918239,0.785365854,0.324483776,0.435643564,0.444444444,0.42278481,0.533333333,0.405714286,0.238845144,0.29903537,0.560714286,0.430107527,0.429022082,0.321656051,0.5,0.431578947,0.602373887,0,0.597402597,0.1,0.236666667,0.905,0.135,3
